Datetime,Aborted_clients,Aborted_connects,Binlog_cache_disk_use,Binlog_cache_use,Binlog_stmt_cache_disk_use,Binlog_stmt_cache_use,Bytes_received,Bytes_sent,Com_admin_commands,Com_assign_to_keycache,Com_alter_db,Com_alter_db_upgrade,Com_alter_event,Com_alter_function,Com_alter_procedure,Com_alter_server,Com_alter_table,Com_alter_tablespace,Com_alter_user,Com_analyze,Com_begin,Com_binlog,Com_call_procedure,Com_change_db,Com_change_master,Com_check,Com_checksum,Com_commit,Com_create_db,Com_create_event,Com_create_function,Com_create_index,Com_create_procedure,Com_create_server,Com_create_table,Com_create_trigger,Com_create_udf,Com_create_user,Com_create_view,Com_dealloc_sql,Com_delete,Com_delete_multi,Com_do,Com_drop_db,Com_drop_event,Com_drop_function,Com_drop_index,Com_drop_procedure,Com_drop_server,Com_drop_table,Com_drop_trigger,Com_drop_user,Com_drop_view,Com_empty_query,Com_execute_sql,Com_flush,Com_get_diagnostics,Com_grant,Com_ha_close,Com_ha_open,Com_ha_read,Com_help,Com_insert,Com_insert_select,Com_install_plugin,Com_kill,Com_load,Com_lock_tables,Com_optimize,Com_preload_keys,Com_prepare_sql,Com_purge,Com_purge_before_date,Com_release_savepoint,Com_rename_table,Com_rename_user,Com_repair,Com_replace,Com_replace_select,Com_reset,Com_resignal,Com_revoke,Com_revoke_all,Com_rollback,Com_rollback_to_savepoint,Com_savepoint,Com_select,Com_set_option,Com_signal,Com_show_binlog_events,Com_show_binlogs,Com_show_charsets,Com_show_collations,Com_show_create_db,Com_show_create_event,Com_show_create_func,Com_show_create_proc,Com_show_create_table,Com_show_create_trigger,Com_show_databases,Com_show_engine_logs,Com_show_engine_mutex,Com_show_engine_status,Com_show_events,Com_show_errors,Com_show_fields,Com_show_function_code,Com_show_function_status,Com_show_grants,Com_show_keys,Com_show_master_status,Com_show_open_tables,Com_show_plugins,Com_show_privileges,Com_show_procedure_code,Com_show_procedure_status,Com_show_processlist,Com_show_profile,Com_show_profiles,Com_show_relaylog_events,Com_show_slave_hosts,Com_show_slave_status,Com_show_status,Com_show_storage_engines,Com_show_table_status,Com_show_tables,Com_show_triggers,Com_show_variables,Com_show_warnings,Com_slave_start,Com_slave_stop,Com_stmt_close,Com_stmt_execute,Com_stmt_fetch,Com_stmt_prepare,Com_stmt_reprepare,Com_stmt_reset,Com_stmt_send_long_data,Com_truncate,Com_uninstall_plugin,Com_unlock_tables,Com_update,Com_update_multi,Com_xa_commit,Com_xa_end,Com_xa_prepare,Com_xa_recover,Com_xa_rollback,Com_xa_start,Compression,Connection_errors_accept,Connection_errors_internal,Connection_errors_max_connections,Connection_errors_peer_address,Connection_errors_select,Connection_errors_tcpwrap,Connections,Created_tmp_disk_tables,Created_tmp_files,Created_tmp_tables,Delayed_errors,Delayed_insert_threads,Delayed_writes,Flush_commands,Handler_commit,Handler_delete,Handler_discover,Handler_external_lock,Handler_mrr_init,Handler_prepare,Handler_read_first,Handler_read_key,Handler_read_last,Handler_read_next,Handler_read_prev,Handler_read_rnd,Handler_read_rnd_next,Handler_rollback,Handler_savepoint,Handler_savepoint_rollback,Handler_update,Handler_write,Innodb_buffer_pool_dump_status,Innodb_buffer_pool_load_status,Innodb_buffer_pool_pages_data,Innodb_buffer_pool_bytes_data,Innodb_buffer_pool_pages_dirty,Innodb_buffer_pool_bytes_dirty,Innodb_buffer_pool_pages_flushed,Innodb_buffer_pool_pages_free,Innodb_buffer_pool_pages_misc,Innodb_buffer_pool_pages_total,Innodb_buffer_pool_read_ahead_rnd,Innodb_buffer_pool_read_ahead,Innodb_buffer_pool_read_ahead_evicted,Innodb_buffer_pool_read_requests,Innodb_buffer_pool_reads,Innodb_buffer_pool_wait_free,Innodb_buffer_pool_write_requests,Innodb_data_fsyncs,Innodb_data_pending_fsyncs,Innodb_data_pending_reads,Innodb_data_pending_writes,Innodb_data_read,Innodb_data_reads,Innodb_data_writes,Innodb_data_written,Innodb_dblwr_pages_written,Innodb_dblwr_writes,Innodb_have_atomic_builtins,Innodb_log_waits,Innodb_log_write_requests,Innodb_log_writes,Innodb_os_log_fsyncs,Innodb_os_log_pending_fsyncs,Innodb_os_log_pending_writes,Innodb_os_log_written,Innodb_page_size,Innodb_pages_created,Innodb_pages_read,Innodb_pages_written,Innodb_row_lock_current_waits,Innodb_row_lock_time,Innodb_row_lock_time_avg,Innodb_row_lock_time_max,Innodb_row_lock_waits,Innodb_rows_deleted,Innodb_rows_inserted,Innodb_rows_read,Innodb_rows_updated,Innodb_num_open_files,Innodb_truncated_status_writes,Innodb_available_undo_logs,Key_blocks_not_flushed,Key_blocks_unused,Key_blocks_used,Key_read_requests,Key_reads,Key_write_requests,Key_writes,Last_query_cost,Last_query_partial_plans,Max_used_connections,Not_flushed_delayed_rows,Open_files,Open_streams,Open_table_definitions,Open_tables,Opened_files,Opened_table_definitions,Opened_tables,Performance_schema_accounts_lost,Performance_schema_cond_classes_lost,Performance_schema_cond_instances_lost,Performance_schema_digest_lost,Performance_schema_file_classes_lost,Performance_schema_file_handles_lost,Performance_schema_file_instances_lost,Performance_schema_hosts_lost,Performance_schema_locker_lost,Performance_schema_mutex_classes_lost,Performance_schema_mutex_instances_lost,Performance_schema_rwlock_classes_lost,Performance_schema_rwlock_instances_lost,Performance_schema_session_connect_attrs_lost,Performance_schema_socket_classes_lost,Performance_schema_socket_instances_lost,Performance_schema_stage_classes_lost,Performance_schema_statement_classes_lost,Performance_schema_table_handles_lost,Performance_schema_table_instances_lost,Performance_schema_thread_classes_lost,Performance_schema_thread_instances_lost,Performance_schema_users_lost,Prepared_stmt_count,Qcache_free_blocks,Qcache_free_memory,Qcache_hits,Qcache_inserts,Qcache_lowmem_prunes,Qcache_not_cached,Qcache_queries_in_cache,Qcache_total_blocks,Queries,Questions,Select_full_join,Select_full_range_join,Select_range,Select_range_check,Select_scan,Slave_heartbeat_period,Slave_last_heartbeat,Slave_open_temp_tables,Slave_received_heartbeats,Slave_retried_transactions,Slave_running,Slow_launch_threads,Slow_queries,Sort_merge_passes,Sort_range,Sort_rows,Sort_scan,Ssl_accept_renegotiates,Ssl_accepts,Ssl_callback_cache_hits,Ssl_cipher,Ssl_cipher_list,Ssl_client_connects,Ssl_connect_renegotiates,Ssl_ctx_verify_depth,Ssl_ctx_verify_mode,Ssl_default_timeout,Ssl_finished_accepts,Ssl_finished_connects,Ssl_server_not_after,Ssl_server_not_before,Ssl_session_cache_hits,Ssl_session_cache_misses,Ssl_session_cache_mode,Ssl_session_cache_overflows,Ssl_session_cache_size,Ssl_session_cache_timeouts,Ssl_sessions_reused,Ssl_used_session_cache_entries,Ssl_verify_depth,Ssl_verify_mode,Ssl_version,Table_locks_immediate,Table_locks_waited,Table_open_cache_hits,Table_open_cache_misses,Table_open_cache_overflows,Tc_log_max_pages_used,Tc_log_page_size,Tc_log_page_waits,Threads_cached,Threads_connected,Threads_created,Threads_running,Uptime,Uptime_since_flush_status
2014-08-18 05:05:37,129,10,0,1,0,7,1844632,708753414,7173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,614,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,0,1,47,0,6,7,22,0,0,1,1,0,6,13,0,0,0,0,1,74109,0,0,32,0,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OFF,0,0,0,0,0,0,321,60,6,75601,0,0,0,1,59,2,0,370,0,4,50,581,0,334,0,300,25911405,0,0,0,2,25834985,not started,not started,294,4816896,0,0,5,31704,1,31999,0,0,0,3403,295,0,8,11,0,0,0,8998912,487,13,167424,5,2,ON,0,1,3,6,0,0,2048,16384,0,294,5,0,0,0,0,0,0,1,1587,0,16,0,128,0,6695,3,16,3,9,5,0.000000,0,6,0,29,0,84,76,428,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10468296,0,0,0,96,0,1,83695,76521,0,0,0,0,75631,0.000,,0,0,0,OFF,0,0,0,0,379,5,0,0,0,,,0,0,0,0,0,0,0,,,0,0,NONE,0,0,0,0,0,0,0,,185,0,177,83,0,0,0,0,0,6,6,1,618877,618877
2014-08-18 05:05:38,129,10,0,1,0,7,1844681,708776729,7173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,614,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,0,1,47,0,6,7,22,0,0,1,1,0,6,13,0,0,0,0,1,74110,0,0,32,0,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OFF,0,0,0,0,0,0,321,60,6,75603,0,0,0,1,59,2,0,370,0,4,50,581,0,334,0,300,25912174,0,0,0,2,25835752,not started,not started,294,4816896,0,0,5,31704,1,31999,0,0,0,3403,295,0,8,11,0,0,0,8998912,487,13,167424,5,2,ON,0,1,3,6,0,0,2048,16384,0,294,5,0,0,0,0,0,0,1,1587,0,16,0,128,0,6695,3,16,3,9,5,0.000000,0,6,0,29,0,84,76,428,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10468296,0,0,0,96,0,1,83697,76523,0,0,0,0,75633,0.000,,0,0,0,OFF,0,0,0,0,379,5,0,0,0,,,0,0,0,0,0,0,0,,,0,0,NONE,0,0,0,0,0,0,0,,185,0,177,83,0,0,0,0,0,6,6,1,618878,618878
2014-08-18 05:05:39,129,10,0,1,0,7,1844730,708800044,7173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,614,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,0,1,47,0,6,7,22,0,0,1,1,0,6,13,0,0,0,0,1,74111,0,0,32,0,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OFF,0,0,0,0,0,0,321,60,6,75605,0,0,0,1,59,2,0,370,0,4,50,581,0,334,0,300,25912943,0,0,0,2,25836519,not started,not started,294,4816896,0,0,5,31704,1,31999,0,0,0,3403,295,0,8,11,0,0,0,8998912,487,13,167424,5,2,ON,0,1,3,6,0,0,2048,16384,0,294,5,0,0,0,0,0,0,1,1587,0,16,0,128,0,6695,3,16,3,9,5,0.000000,0,6,0,29,0,84,76,428,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10468296,0,0,0,96,0,1,83699,76525,0,0,0,0,75635,0.000,,0,0,0,OFF,0,0,0,0,379,5,0,0,0,,,0,0,0,0,0,0,0,,,0,0,NONE,0,0,0,0,0,0,0,,185,0,177,83,0,0,0,0,0,6,6,1,618879,618879
2014-08-18 05:05:40,129,10,0,1,0,7,1844779,708823359,7173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,614,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,0,1,47,0,6,7,22,0,0,1,1,0,6,13,0,0,0,0,1,74112,0,0,32,0,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OFF,0,0,0,0,0,0,321,60,6,75607,0,0,0,1,59,2,0,370,0,4,50,581,0,334,0,300,25913712,0,0,0,2,25837286,not started,not started,294,4816896,0,0,5,31704,1,31999,0,0,0,3403,295,0,8,11,0,0,0,8998912,487,13,167424,5,2,ON,0,1,3,6,0,0,2048,16384,0,294,5,0,0,0,0,0,0,1,1587,0,16,0,128,0,6695,3,16,3,9,5,0.000000,0,6,0,29,0,84,76,428,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10468296,0,0,0,96,0,1,83701,76527,0,0,0,0,75637,0.000,,0,0,0,OFF,0,0,0,0,379,5,0,0,0,,,0,0,0,0,0,0,0,,,0,0,NONE,0,0,0,0,0,0,0,,185,0,177,83,0,0,0,0,0,6,6,1,618880,618880
2014-08-18 05:05:41,129,10,0,1,0,7,1844828,708846674,7173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,614,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,0,1,47,0,6,7,22,0,0,1,1,0,6,13,0,0,0,0,1,74113,0,0,32,0,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OFF,0,0,0,0,0,0,321,60,6,75609,0,0,0,1,59,2,0,370,0,4,50,581,0,334,0,300,25914481,0,0,0,2,25838053,not started,not started,294,4816896,0,0,5,31704,1,31999,0,0,0,3403,295,0,8,11,0,0,0,8998912,487,13,167424,5,2,ON,0,1,3,6,0,0,2048,16384,0,294,5,0,0,0,0,0,0,1,1587,0,16,0,128,0,6695,3,16,3,9,5,0.000000,0,6,0,29,0,84,76,428,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10468296,0,0,0,96,0,1,83703,76529,0,0,0,0,75639,0.000,,0,0,0,OFF,0,0,0,0,379,5,0,0,0,,,0,0,0,0,0,0,0,,,0,0,NONE,0,0,0,0,0,0,0,,185,0,177,83,0,0,0,0,0,6,6,1,618881,618881
2014-08-18 05:05:42,129,10,0,1,0,7,1844877,708869989,7173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,614,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,0,1,47,0,6,7,22,0,0,1,1,0,6,13,0,0,0,0,1,74114,0,0,32,0,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OFF,0,0,0,0,0,0,321,60,6,75611,0,0,0,1,59,2,0,370,0,4,50,581,0,334,0,300,25915250,0,0,0,2,25838820,not started,not started,294,4816896,0,0,5,31704,1,31999,0,0,0,3403,295,0,8,11,0,0,0,8998912,487,13,167424,5,2,ON,0,1,3,6,0,0,2048,16384,0,294,5,0,0,0,0,0,0,1,1587,0,16,0,128,0,6695,3,16,3,9,5,0.000000,0,6,0,29,0,84,76,428,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10468296,0,0,0,96,0,1,83705,76531,0,0,0,0,75641,0.000,,0,0,0,OFF,0,0,0,0,379,5,0,0,0,,,0,0,0,0,0,0,0,,,0,0,NONE,0,0,0,0,0,0,0,,185,0,177,83,0,0,0,0,0,6,6,1,618882,618882
2014-08-18 05:05:43,129,10,0,1,0,7,1844926,708893304,7173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,614,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,0,1,47,0,6,7,22,0,0,1,1,0,6,13,0,0,0,0,1,74115,0,0,32,0,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OFF,0,0,0,0,0,0,321,60,6,75613,0,0,0,1,59,2,0,370,0,4,50,581,0,334,0,300,25916019,0,0,0,2,25839587,not started,not started,294,4816896,0,0,5,31704,1,31999,0,0,0,3403,295,0,8,11,0,0,0,8998912,487,13,167424,5,2,ON,0,1,3,6,0,0,2048,16384,0,294,5,0,0,0,0,0,0,1,1587,0,16,0,128,0,6695,3,16,3,9,5,0.000000,0,6,0,29,0,84,76,428,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10468296,0,0,0,96,0,1,83707,76533,0,0,0,0,75643,0.000,,0,0,0,OFF,0,0,0,0,379,5,0,0,0,,,0,0,0,0,0,0,0,,,0,0,NONE,0,0,0,0,0,0,0,,185,0,177,83,0,0,0,0,0,6,6,1,618883,618883
2014-08-18 05:05:44,129,10,0,1,0,7,1844975,708916619,7173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,614,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,0,1,47,0,6,7,22,0,0,1,1,0,6,13,0,0,0,0,1,74116,0,0,32,0,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OFF,0,0,0,0,0,0,321,60,6,75615,0,0,0,1,59,2,0,370,0,4,50,581,0,334,0,300,25916788,0,0,0,2,25840354,not started,not started,294,4816896,0,0,5,31704,1,31999,0,0,0,3403,295,0,8,11,0,0,0,8998912,487,13,167424,5,2,ON,0,1,3,6,0,0,2048,16384,0,294,5,0,0,0,0,0,0,1,1587,0,16,0,128,0,6695,3,16,3,9,5,0.000000,0,6,0,29,0,84,76,428,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10468296,0,0,0,96,0,1,83709,76535,0,0,0,0,75645,0.000,,0,0,0,OFF,0,0,0,0,379,5,0,0,0,,,0,0,0,0,0,0,0,,,0,0,NONE,0,0,0,0,0,0,0,,185,0,177,83,0,0,0,0,0,6,6,1,618884,618884
2014-08-18 05:05:45,129,10,0,1,0,7,1845024,708939934,7173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,614,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,0,1,47,0,6,7,22,0,0,1,1,0,6,13,0,0,0,0,1,74117,0,0,32,0,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OFF,0,0,0,0,0,0,321,60,6,75617,0,0,0,1,59,2,0,370,0,4,50,581,0,334,0,300,25917557,0,0,0,2,25841121,not started,not started,294,4816896,0,0,5,31704,1,31999,0,0,0,3403,295,0,8,11,0,0,0,8998912,487,13,167424,5,2,ON,0,1,3,6,0,0,2048,16384,0,294,5,0,0,0,0,0,0,1,1587,0,16,0,128,0,6695,3,16,3,9,5,0.000000,0,6,0,29,0,84,76,428,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10468296,0,0,0,96,0,1,83711,76537,0,0,0,0,75647,0.000,,0,0,0,OFF,0,0,0,0,379,5,0,0,0,,,0,0,0,0,0,0,0,,,0,0,NONE,0,0,0,0,0,0,0,,185,0,177,83,0,0,0,0,0,6,6,1,618885,618885
2014-08-18 05:05:46,129,10,0,1,0,7,1845073,708963249,7173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,614,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,0,1,47,0,6,7,22,0,0,1,1,0,6,13,0,0,0,0,1,74118,0,0,32,0,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OFF,0,0,0,0,0,0,321,60,6,75619,0,0,0,1,59,2,0,370,0,4,50,581,0,334,0,300,25918326,0,0,0,2,25841888,not started,not started,294,4816896,0,0,5,31704,1,31999,0,0,0,3403,295,0,8,11,0,0,0,8998912,487,13,167424,5,2,ON,0,1,3,6,0,0,2048,16384,0,294,5,0,0,0,0,0,0,1,1587,0,16,0,128,0,6695,3,16,3,9,5,0.000000,0,6,0,29,0,84,76,428,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10468296,0,0,0,96,0,1,83713,76539,0,0,0,0,75649,0.000,,0,0,0,OFF,0,0,0,0,379,5,0,0,0,,,0,0,0,0,0,0,0,,,0,0,NONE,0,0,0,0,0,0,0,,185,0,177,83,0,0,0,0,0,6,6,1,618886,618886
2014-08-18 05:05:47,129,10,0,1,0,7,1845122,708986564,7173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,614,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,0,1,47,0,6,7,22,0,0,1,1,0,6,13,0,0,0,0,1,74119,0,0,32,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OFF,0,0,0,0,0,0,321,60,6,75621,0,0,0,1,59,2,0,370,0,4,50,581,0,334,0,300,25919095,0,0,0,2,25842655,not started,not started,294,4816896,0,0,5,31704,1,31999,0,0,0,3403,295,0,8,11,0,0,0,8998912,487,13,167424,5,2,ON,0,1,3,6,0,0,2048,16384,0,294,5,0,0,0,0,0,0,1,1587,0,16,0,128,0,6695,3,16,3,9,5,0.000000,0,6,0,29,0,84,76,428,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10468296,0,0,0,96,0,1,83715,76541,0,0,0,0,75651,0.000,,0,0,0,OFF,0,0,0,0,379,5,0,0,0,,,0,0,0,0,0,0,0,,,0,0,NONE,0,0,0,0,0,0,0,,185,0,177,83,0,0,0,0,0,6,6,1,618887,618887
2014-08-18 05:05:48,129,10,0,1,0,7,1845171,709009879,7173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,614,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,0,1,47,0,6,7,22,0,0,1,1,0,6,13,0,0,0,0,1,74120,0,0,32,0,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OFF,0,0,0,0,0,0,321,60,6,75623,0,0,0,1,59,2,0,370,0,4,50,581,0,334,0,300,25919864,0,0,0,2,25843422,not started,not started,294,4816896,0,0,5,31704,1,31999,0,0,0,3403,295,0,8,11,0,0,0,8998912,487,13,167424,5,2,ON,0,1,3,6,0,0,2048,16384,0,294,5,0,0,0,0,0,0,1,1587,0,16,0,128,0,6695,3,16,3,9,5,0.000000,0,6,0,29,0,84,76,428,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10468296,0,0,0,96,0,1,83717,76543,0,0,0,0,75653,0.000,,0,0,0,OFF,0,0,0,0,379,5,0,0,0,,,0,0,0,0,0,0,0,,,0,0,NONE,0,0,0,0,0,0,0,,185,0,177,83,0,0,0,0,0,6,6,1,618888,618888
2014-08-18 05:05:49,129,10,0,1,0,7,1845220,709033194,7173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,614,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,0,1,47,0,6,7,22,0,0,1,1,0,6,13,0,0,0,0,1,74121,0,0,32,0,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OFF,0,0,0,0,0,0,321,60,6,75625,0,0,0,1,59,2,0,370,0,4,50,581,0,334,0,300,25920633,0,0,0,2,25844189,not started,not started,294,4816896,0,0,5,31704,1,31999,0,0,0,3403,295,0,8,11,0,0,0,8998912,487,13,167424,5,2,ON,0,1,3,6,0,0,2048,16384,0,294,5,0,0,0,0,0,0,1,1587,0,16,0,128,0,6695,3,16,3,9,5,0.000000,0,6,0,29,0,84,76,428,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10468296,0,0,0,96,0,1,83719,76545,0,0,0,0,75655,0.000,,0,0,0,OFF,0,0,0,0,379,5,0,0,0,,,0,0,0,0,0,0,0,,,0,0,NONE,0,0,0,0,0,0,0,,185,0,177,83,0,0,0,0,0,6,6,1,618889,618889
2014-08-18 05:05:50,129,10,0,1,0,7,1845269,709056509,7173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,614,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,0,1,47,0,6,7,22,0,0,1,1,0,6,13,0,0,0,0,1,74122,0,0,32,0,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OFF,0,0,0,0,0,0,321,60,6,75627,0,0,0,1,59,2,0,370,0,4,50,581,0,334,0,300,25921402,0,0,0,2,25844956,not started,not started,294,4816896,0,0,5,31704,1,31999,0,0,0,3403,295,0,8,11,0,0,0,8998912,487,13,167424,5,2,ON,0,1,3,6,0,0,2048,16384,0,294,5,0,0,0,0,0,0,1,1587,0,16,0,128,0,6695,3,16,3,9,5,0.000000,0,6,0,29,0,84,76,428,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10468296,0,0,0,96,0,1,83721,76547,0,0,0,0,75657,0.000,,0,0,0,OFF,0,0,0,0,379,5,0,0,0,,,0,0,0,0,0,0,0,,,0,0,NONE,0,0,0,0,0,0,0,,185,0,177,83,0,0,0,0,0,6,6,1,618890,618890
